NAME,run,receptor,hour_along,traj_dt,lat,lon,height,traj_dt_i,lat_i,lon_i,height_i,pressure,theta,air_temp,rainfall,mixdepth,rh,sp_humidity,h2o_mixrate,terr_msl,sun_flux,step,par_name,par_value
Victoria,1,1,0,1980-10-21T20:00:00Z,-37.397,143.084,1000,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,888.8,299.2,289.2,0,260.9,31.7,4,4.1,125.5,38.2,1,lat,-37.397341
Victoria,1,1,-1,1980-10-21T19:00:00Z,-37.111,143.074,1045.1,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,885.1,299.1,288.9,0,256.5,31.4,3.9,3.9,119.7,0,1,lon,143.083979
Victoria,1,1,-2,1980-10-21T18:00:00Z,-36.853,143.07,1092.8,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,880.7,299.1,288.4,0,250,31,3.8,3.8,114.6,0,1,height,1000
Victoria,1,1,-3,1980-10-21T17:00:00Z,-36.626,143.067,1139.6,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,876.6,299.1,288.1,0,267.3,31,3.7,3.7,109.6,0,1,days_AEDT,1980-10-22
Victoria,1,1,-4,1980-10-21T16:00:00Z,-36.43,143.066,1182.9,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,873.1,299.1,287.7,0,284.6,31,3.6,3.7,105.3,0,1,daily_hours_AEDT,6
Victoria,1,1,-5,1980-10-21T15:00:00Z,-36.261,143.069,1222.9,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,869.9,299.1,287.4,0,301.8,31,3.6,3.6,102,0,1,duration,12
Victoria,1,1,-6,1980-10-21T14:00:00Z,-36.118,143.079,1259.7,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,867,299.1,287.1,0,318.7,31,3.5,3.5,99.7,0,1,max_n_steps,3
Victoria,1,1,-7,1980-10-21T13:00:00Z,-35.996,143.099,1293.5,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,864.3,299,286.8,0,335,31,3.5,3.5,98.6,0,1,temp_thresh,12
Victoria,1,1,-8,1980-10-21T12:00:00Z,-35.895,143.131,1324.2,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,861.4,299,286.5,0,350.3,30.9,3.4,3.4,98.7,0,1,NA,NA
Victoria,1,1,-9,1980-10-21T11:00:00Z,-35.814,143.158,1352.9,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,858.1,299.2,286.3,0,522,30.7,3.4,3.4,103.6,0,1,NA,NA
Victoria,1,1,-10,1980-10-21T10:00:00Z,-35.754,143.164,1381.5,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,854.8,299.4,286.2,0,700,30.6,3.3,3.3,102.5,0,1,NA,NA
Victoria,1,1,-11,1980-10-21T09:00:00Z,-35.714,143.15,1410,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,851.7,299.5,286,0,882.4,30.7,3.3,3.3,100.6,0,1,NA,NA
Victoria,1,1,-12,1980-10-21T08:00:00Z,-35.694,143.114,1438.5,1980-10-21T20:00:00Z,-37.397341,143.083979,1000,848.6,299.6,285.9,0,1067.4,30.9,3.3,3.3,97.8,81.8,1,NA,NA
Victoria,1,1,0,1980-10-21T20:00:00Z,-35.694,143.114,1000,1980-10-21T20:00:00Z,-35.694,143.114,1000,892.8,299.9,290.3,0,275,27.2,3.7,3.7,96.1,70.8,2,NA,NA
